time ms,free,max,total
2508503,74991736,259522560,185020416
2509503,74991736,259522560,185020416
2510503,74991736,259522560,185020416
2511503,74991736,259522560,185020416
2512509,74991736,259522560,185020416
2513512,74991736,259522560,185020416
2514512,74949560,259522560,185020416
2515512,74949560,259522560,185020416
2516515,74949560,259522560,185020416
2517515,74949560,259522560,185020416
2518515,74949560,259522560,185020416
2519519,74949560,259522560,185020416
2520519,74949560,259522560,185020416
2521525,74949560,259522560,185020416
2522536,74949560,259522560,185020416
2523536,74949560,259522560,185020416
2524537,74949560,259522560,185020416
2525537,74949560,259522560,185020416
2526537,74949560,259522560,185020416
2527537,74949560,259522560,185020416
2528537,74949560,259522560,185020416
2529537,74949560,259522560,185020416
2530539,74949560,259522560,185020416
2531539,74949560,259522560,185020416
2532539,74949560,259522560,185020416
2533539,74949560,259522560,185020416
2534539,74949560,259522560,185020416
2535539,74949560,259522560,185020416
2536539,74949560,259522560,185020416
2537539,74949560,259522560,185020416
2538539,74949560,259522560,185020416
2539703,74949560,259522560,185020416
2540814,74949560,259522560,185020416
2541817,74949560,259522560,185020416
2542818,74949560,259522560,185020416
2543821,74949560,259522560,185020416
2544821,74949560,259522560,185020416
2545821,74949560,259522560,185020416
2546821,74949560,259522560,185020416
2547821,74949560,259522560,185020416
2548825,74949560,259522560,185020416
2549825,74949560,259522560,185020416
2550825,74949560,259522560,185020416
2551825,74949560,259522560,185020416
2552825,74949560,259522560,185020416
2553825,74949560,259522560,185020416
2554825,74949560,259522560,185020416
2555825,74949560,259522560,185020416
2556825,74949560,259522560,185020416
2557825,74949560,259522560,185020416
2558825,74949560,259522560,185020416
2559825,74949560,259522560,185020416
2560825,74949560,259522560,185020416
2561825,74949560,259522560,185020416
2562825,74949560,259522560,185020416
2563830,74949560,259522560,185020416
2564830,74949560,259522560,185020416
2565840,74949560,259522560,185020416
2566840,74949560,259522560,185020416
2567840,74949560,259522560,185020416
2568840,74949560,259522560,185020416
2569840,74949560,259522560,185020416
2570840,74949560,259522560,185020416
2571840,74949560,259522560,185020416
2572840,74949560,259522560,185020416
2573844,74949560,259522560,185020416
2574844,74949560,259522560,185020416
2575846,74949560,259522560,185020416
2576846,74949560,259522560,185020416
2577846,74949560,259522560,185020416
2578846,74949560,259522560,185020416
2579846,74949560,259522560,185020416
2580846,74949560,259522560,185020416
2581846,74949560,259522560,185020416
2582846,74949560,259522560,185020416
2583846,74949560,259522560,185020416
2584846,74949560,259522560,185020416
2585846,74949560,259522560,185020416
2586853,74949560,259522560,185020416
2587853,74949560,259522560,185020416
2588857,74949560,259522560,185020416
2589858,74949560,259522560,185020416
2590858,74949560,259522560,185020416
2591864,74907384,259522560,185020416
2592865,74907384,259522560,185020416
2593866,74907384,259522560,185020416
2594866,74907384,259522560,185020416
2595866,74907384,259522560,185020416
2596867,74907384,259522560,185020416
2597867,74907384,259522560,185020416
2598867,74907384,259522560,185020416
2599867,74907384,259522560,185020416
2600867,74907384,259522560,185020416
2601867,74907384,259522560,185020416
2602867,74907384,259522560,185020416
2603867,74907384,259522560,185020416
2604870,74907384,259522560,185020416
2605983,74907384,259522560,185020416
2607097,74907384,259522560,185020416
2608101,74907384,259522560,185020416
2609101,74907384,259522560,185020416
2610101,74907384,259522560,185020416
2611101,74907384,259522560,185020416
2612637,74907384,259522560,185020416
2613698,74907384,259522560,185020416
2614698,74907384,259522560,185020416
2615698,74907384,259522560,185020416
2616703,74907384,259522560,185020416
2617704,74907384,259522560,185020416
2618704,74907384,259522560,185020416
2619704,74907384,259522560,185020416
2620704,74907384,259522560,185020416
2621704,74907384,259522560,185020416
2622704,74907384,259522560,185020416
2623704,74907384,259522560,185020416
2624704,74907384,259522560,185020416
2625704,74907384,259522560,185020416
2626704,74907384,259522560,185020416
2627704,74907384,259522560,185020416
2628704,74907384,259522560,185020416
2629705,74907384,259522560,185020416
2630705,74907384,259522560,185020416
2631705,74907384,259522560,185020416
2632705,74907384,259522560,185020416
2633714,74907384,259522560,185020416
2634715,74907384,259522560,185020416
2635981,74907384,259522560,185020416
2636981,74907384,259522560,185020416
2637981,74907384,259522560,185020416
2638981,74907384,259522560,185020416
2639981,74907384,259522560,185020416
2640982,74907384,259522560,185020416
2641982,74907384,259522560,185020416
2642982,74907384,259522560,185020416
2643982,74907384,259522560,185020416
2644982,74907384,259522560,185020416
2645982,74907384,259522560,185020416
2646982,74907384,259522560,185020416
2647982,74907384,259522560,185020416
2649185,74907384,259522560,185020416
2650188,74907384,259522560,185020416
2651189,74907384,259522560,185020416
2652189,74907384,259522560,185020416
2653189,73977672,259522560,185020416
2654189,73977672,259522560,185020416
2655189,73977672,259522560,185020416
2656194,73977672,259522560,185020416
2657194,73977672,259522560,185020416
2658194,73977672,259522560,185020416
2659194,73977672,259522560,185020416
2660194,73977672,259522560,185020416
2661194,73977672,259522560,185020416
2662198,73977672,259522560,185020416
2663198,73977672,259522560,185020416
2664198,73977672,259522560,185020416
2665208,73977672,259522560,185020416
2666208,73977672,259522560,185020416
2667208,73977672,259522560,185020416
2668208,73977672,259522560,185020416
2669208,73977672,259522560,185020416
2670208,73977672,259522560,185020416
2671208,73935496,259522560,185020416
2672358,73935496,259522560,185020416
2673522,73935496,259522560,185020416
2674531,73935496,259522560,185020416
2675534,73935496,259522560,185020416
2676534,73935496,259522560,185020416
2677534,73935496,259522560,185020416
2678534,73935496,259522560,185020416
2679534,73935496,259522560,185020416
2680534,73935496,259522560,185020416
2681534,73935496,259522560,185020416
2682534,73935496,259522560,185020416
2683534,73935496,259522560,185020416
2684537,73935496,259522560,185020416
2685537,73935496,259522560,185020416
2686537,73935496,259522560,185020416
2687537,73935496,259522560,185020416
2688537,73935496,259522560,185020416
2689537,73935496,259522560,185020416
2690537,73935496,259522560,185020416
2691537,73935496,259522560,185020416
2692537,73935496,259522560,185020416
2693537,73935496,259522560,185020416
2694537,73935496,259522560,185020416
2695537,73935496,259522560,185020416
2696537,73935496,259522560,185020416
2697537,73935496,259522560,185020416
2698537,73935496,259522560,185020416
2699537,73935496,259522560,185020416
2700537,73935496,259522560,185020416
2701537,73935496,259522560,185020416
2702537,73935496,259522560,185020416
2703537,73935496,259522560,185020416
2704537,73935496,259522560,185020416
2705537,73935496,259522560,185020416
2706537,73935496,259522560,185020416
2707545,73935496,259522560,185020416
2708550,73935496,259522560,185020416
2709550,73935496,259522560,185020416
2710550,73935496,259522560,185020416
2711550,73935496,259522560,185020416
2712555,73935496,259522560,185020416
2713556,73935496,259522560,185020416
2714556,73935496,259522560,185020416
2715556,73935496,259522560,185020416
2716556,73935496,259522560,185020416
2717568,73935496,259522560,185020416
2718573,73935496,259522560,185020416
2719574,73935496,259522560,185020416
2720574,73935496,259522560,185020416
2721574,73935496,259522560,185020416
2722574,73935496,259522560,185020416
2723574,73935496,259522560,185020416
2724574,73935496,259522560,185020416
2725574,73935496,259522560,185020416
2726574,73935496,259522560,185020416
2727574,73935496,259522560,185020416
2728574,73935496,259522560,185020416
2729574,73935496,259522560,185020416
2730574,73935496,259522560,185020416
2731574,73935496,259522560,185020416
2732574,73935496,259522560,185020416
2733574,73935496,259522560,185020416
2734574,73935496,259522560,185020416
2735576,73935496,259522560,185020416
2736576,73935496,259522560,185020416
2737576,73935496,259522560,185020416
2738705,73935496,259522560,185020416
2739705,73935496,259522560,185020416
2740705,73935496,259522560,185020416
2741705,73935496,259522560,185020416
2742705,73935496,259522560,185020416
2743705,73935496,259522560,185020416
2744705,73935496,259522560,185020416
2745705,73935496,259522560,185020416
2746705,73935496,259522560,185020416
2747705,73935496,259522560,185020416
2748705,73893320,259522560,185020416
2749705,73893320,259522560,185020416
2750705,73893320,259522560,185020416
2751707,73893320,259522560,185020416
2752707,73893320,259522560,185020416
2753707,73893320,259522560,185020416
2754707,73893320,259522560,185020416
2755707,73893320,259522560,185020416
2756707,73893320,259522560,185020416
2757712,73893320,259522560,185020416
2758712,73893320,259522560,185020416
2759712,73893320,259522560,185020416
2760712,73893320,259522560,185020416
2761712,73893320,259522560,185020416
2762712,73893320,259522560,185020416
2763712,73893320,259522560,185020416
2764716,73893320,259522560,185020416
2765716,73893320,259522560,185020416
2766716,73893320,259522560,185020416
2767716,73893320,259522560,185020416
2768716,73893320,259522560,185020416
2769716,73893320,259522560,185020416
2770716,73893320,259522560,185020416
2771716,73893320,259522560,185020416
2772716,73893320,259522560,185020416
2773716,73893320,259522560,185020416
2774716,73893320,259522560,185020416
2775716,73893320,259522560,185020416
2776716,73893320,259522560,185020416
2777716,73893320,259522560,185020416
2778716,73893320,259522560,185020416
2779716,73893320,259522560,185020416
2780716,73893320,259522560,185020416
2781716,73893320,259522560,185020416
2782716,73893320,259522560,185020416
2783716,73893320,259522560,185020416
2784716,73893320,259522560,185020416
2785716,73893320,259522560,185020416
2786716,73893320,259522560,185020416
2787716,73893320,259522560,185020416
2788716,73893320,259522560,185020416
2789716,73893320,259522560,185020416
2790723,73893320,259522560,185020416
2791726,73893320,259522560,185020416
2792726,73893320,259522560,185020416
2793747,73893320,259522560,185020416
2794747,73893320,259522560,185020416
2795747,73893320,259522560,185020416
2796747,73893320,259522560,185020416
2797747,73893320,259522560,185020416
2798747,73893320,259522560,185020416
2799753,73893320,259522560,185020416
2800753,73893320,259522560,185020416
2801753,73893320,259522560,185020416
2802753,73893320,259522560,185020416
2803863,73893320,259522560,185020416
2804863,73893320,259522560,185020416
2805863,73893320,259522560,185020416
2806863,73893320,259522560,185020416
2807863,73893320,259522560,185020416
2808863,73893320,259522560,185020416
2809863,73893320,259522560,185020416
2810863,73893320,259522560,185020416
2811863,73893320,259522560,185020416
2812863,73893320,259522560,185020416
2813868,73893320,259522560,185020416
2814868,73893320,259522560,185020416
2815868,73893320,259522560,185020416
2816868,73893320,259522560,185020416
2817868,73893320,259522560,185020416
2818868,73893320,259522560,185020416
2819868,73893320,259522560,185020416
2820872,73893320,259522560,185020416
2821873,73893320,259522560,185020416
2822877,73893320,259522560,185020416
2823877,73893320,259522560,185020416
2824877,73893320,259522560,185020416
2825877,73893320,259522560,185020416
2826877,73851144,259522560,185020416
2827877,73851144,259522560,185020416
2828877,73851144,259522560,185020416
2829877,73851144,259522560,185020416
2830877,73851144,259522560,185020416
2831877,73851144,259522560,185020416
2832877,73851144,259522560,185020416
2833877,73851144,259522560,185020416
2834877,73851144,259522560,185020416
2835880,73851144,259522560,185020416
2836880,73851144,259522560,185020416
2837880,73851144,259522560,185020416
2838880,73851144,259522560,185020416
2839886,73851144,259522560,185020416
2840886,73851144,259522560,185020416
2841887,73851144,259522560,185020416
2842887,73851144,259522560,185020416
2843887,73851144,259522560,185020416
2844887,73851144,259522560,185020416
2845887,73851144,259522560,185020416
2846887,73851144,259522560,185020416
2847887,73851144,259522560,185020416
2848887,73851144,259522560,185020416
2849887,73851144,259522560,185020416
2850887,73851144,259522560,185020416
2851887,73851144,259522560,185020416
2852887,73851144,259522560,185020416
2853887,73851144,259522560,185020416
2854887,73851144,259522560,185020416
2855887,73851144,259522560,185020416
2856887,73851144,259522560,185020416
2857887,73851144,259522560,185020416
2858887,73851144,259522560,185020416
2859887,73851144,259522560,185020416
2860887,73851144,259522560,185020416
2861887,73851144,259522560,185020416
2862887,73851144,259522560,185020416
2863887,73851144,259522560,185020416
2864887,73851144,259522560,185020416
2865893,73851144,259522560,185020416
2866893,73851144,259522560,185020416
2867893,73851144,259522560,185020416
2869041,73851144,259522560,185020416
2870207,73851144,259522560,185020416
2871307,73851144,259522560,185020416
2872307,73851144,259522560,185020416
2873320,73851144,259522560,185020416
2874320,73851144,259522560,185020416
2875320,73851144,259522560,185020416
2876320,73851144,259522560,185020416
2877320,73851144,259522560,185020416
2878328,73851144,259522560,185020416
2879354,73851144,259522560,185020416
2880355,73851144,259522560,185020416
2881355,73851144,259522560,185020416
2882361,73851144,259522560,185020416
2884567,73851144,259522560,185020416
2885567,73851144,259522560,185020416
2886567,73851144,259522560,185020416
2887567,73851144,259522560,185020416
2888582,73851144,259522560,185020416
2889591,73851144,259522560,185020416
2890591,73851144,259522560,185020416
2891591,73851144,259522560,185020416
2892591,73851144,259522560,185020416
2893591,73851144,259522560,185020416
2894763,73851144,259522560,185020416
2895765,73851144,259522560,185020416
2896765,73851144,259522560,185020416
2897773,73851144,259522560,185020416
2898773,73851144,259522560,185020416
2899773,73851144,259522560,185020416
2900773,73851144,259522560,185020416
2901773,73851144,259522560,185020416
2902773,73851144,259522560,185020416
2903811,73851144,259522560,185020416
2904812,73851144,259522560,185020416
2905812,73808968,259522560,185020416
2906812,73808968,259522560,185020416
2907812,73808968,259522560,185020416
2908812,73808968,259522560,185020416
2909887,73808968,259522560,185020416
2910887,73808968,259522560,185020416
2911887,73808968,259522560,185020416
2912891,73808968,259522560,185020416
2913927,73808968,259522560,185020416
2914927,73808968,259522560,185020416
2915927,73808968,259522560,185020416
2916971,73808968,259522560,185020416
2917983,73808968,259522560,185020416
2918983,73808968,259522560,185020416
2919983,73808968,259522560,185020416
2920983,73808968,259522560,185020416
2921989,73808968,259522560,185020416
2922989,73808968,259522560,185020416
2923990,73808968,259522560,185020416
2924990,73808968,259522560,185020416
2925990,73808968,259522560,185020416
2926991,73808968,259522560,185020416
2927993,73808968,259522560,185020416
2928994,73808968,259522560,185020416
2929994,73808968,259522560,185020416
2930994,73808968,259522560,185020416
2931994,73808968,259522560,185020416
2932994,73808968,259522560,185020416
2933997,73808968,259522560,185020416
2934998,73808968,259522560,185020416
2935998,73808968,259522560,185020416
2936998,73808968,259522560,185020416
2937999,73808968,259522560,185020416
2939005,73808968,259522560,185020416
2940005,73808968,259522560,185020416
2941005,73808968,259522560,185020416
2942005,73808968,259522560,185020416
2943006,73808968,259522560,185020416
2944006,73808968,259522560,185020416
2945010,73808968,259522560,185020416
2946010,73808968,259522560,185020416
2947012,73808968,259522560,185020416
2948019,73808968,259522560,185020416
2949258,73808968,259522560,185020416
2950258,73808968,259522560,185020416
2951258,73808968,259522560,185020416
2952258,73808968,259522560,185020416
2953259,73808968,259522560,185020416
2954259,73808968,259522560,185020416
2955259,73808968,259522560,185020416
2956291,73808968,259522560,185020416
2957291,73808968,259522560,185020416
2958291,73808968,259522560,185020416
2959291,73808968,259522560,185020416
2960291,73808968,259522560,185020416
2961292,73808968,259522560,185020416
2962295,73808968,259522560,185020416
2963296,73808968,259522560,185020416
2964296,73808968,259522560,185020416
2965296,73808968,259522560,185020416
2966296,73808968,259522560,185020416
2967303,73808968,259522560,185020416
2968303,73808968,259522560,185020416
2969303,73808968,259522560,185020416
2970303,73808968,259522560,185020416
2971303,73808968,259522560,185020416
2972303,73808968,259522560,185020416
2973306,73808968,259522560,185020416
2974306,73808968,259522560,185020416
2975306,73808968,259522560,185020416
2976306,73808968,259522560,185020416
2977306,73808968,259522560,185020416
2978306,73808968,259522560,185020416
2979306,73808968,259522560,185020416
2980306,73808968,259522560,185020416
2981306,73808968,259522560,185020416
2982306,73808968,259522560,185020416
2983307,73766792,259522560,185020416
2984307,73766792,259522560,185020416
2985307,73766792,259522560,185020416
2986309,73766792,259522560,185020416
2987309,73766792,259522560,185020416
2988309,73766792,259522560,185020416
2989365,73766792,259522560,185020416
2990365,73766792,259522560,185020416
2991365,73766792,259522560,185020416
2992369,73766792,259522560,185020416
2993464,73766792,259522560,185020416
2994464,73766792,259522560,185020416
2995464,73766792,259522560,185020416
2996464,73766792,259522560,185020416
2997464,73766792,259522560,185020416
2998464,73766792,259522560,185020416
2999464,73766792,259522560,185020416
3000630,73766792,259522560,185020416
3001786,73766792,259522560,185020416
3003136,73766792,259522560,185020416
3004805,73766792,259522560,185020416
3005875,73766792,259522560,185020416
3006901,73766792,259522560,185020416
3007952,73766792,259522560,185020416
3009299,73766792,259522560,185020416
3010300,73766792,259522560,185020416
3011301,73766792,259522560,185020416
3012301,73766792,259522560,185020416
3013301,73766792,259522560,185020416
3014304,73766792,259522560,185020416
3015304,73766792,259522560,185020416
3016304,73766792,259522560,185020416
3017304,73766792,259522560,185020416
3018305,73766792,259522560,185020416
3019314,73766792,259522560,185020416
3020314,73766792,259522560,185020416
3021314,73766792,259522560,185020416
3022314,73766792,259522560,185020416
3023314,73766792,259522560,185020416
3024315,73766792,259522560,185020416
3025315,73766792,259522560,185020416
3026315,73766792,259522560,185020416
3027315,73766792,259522560,185020416
3028315,73766792,259522560,185020416
3029315,73766792,259522560,185020416
3030315,73766792,259522560,185020416
3031315,73766792,259522560,185020416
3032315,73766792,259522560,185020416
3033318,73766792,259522560,185020416
3034318,73766792,259522560,185020416
3035318,73766792,259522560,185020416
3036318,73766792,259522560,185020416
3037318,73766792,259522560,185020416
3038318,73766792,259522560,185020416
3039318,73766792,259522560,185020416
3040318,73766792,259522560,185020416
3041318,73766792,259522560,185020416
3042320,73766792,259522560,185020416
3043322,73766792,259522560,185020416
3044323,73766792,259522560,185020416
3045323,73766792,259522560,185020416
3046353,73766792,259522560,185020416
3047357,73766792,259522560,185020416
3048357,73766792,259522560,185020416
3049360,73766792,259522560,185020416
3050360,73766792,259522560,185020416
3051361,73766792,259522560,185020416
3052361,73766792,259522560,185020416
3053450,73766792,259522560,185020416
3054450,73766792,259522560,185020416
3055450,73766792,259522560,185020416
3056454,73766792,259522560,185020416
3057456,73766792,259522560,185020416
3058458,73766792,259522560,185020416
3059458,73766792,259522560,185020416
3060458,73766792,259522560,185020416
3061458,73766792,259522560,185020416
3062458,73766792,259522560,185020416
3063458,73724616,259522560,185020416
3064458,73724616,259522560,185020416
3065458,73724616,259522560,185020416
3066458,73724616,259522560,185020416
3067458,73724616,259522560,185020416
3068462,73724616,259522560,185020416
3069462,73724616,259522560,185020416
3070579,73724616,259522560,185020416
3071609,73724616,259522560,185020416
3072669,73724616,259522560,185020416
3073669,73724616,259522560,185020416
3074672,73724616,259522560,185020416
3075672,73724616,259522560,185020416
3076672,73724616,259522560,185020416
3077672,73724616,259522560,185020416
3078672,73724616,259522560,185020416
3079672,73724616,259522560,185020416
3080672,73724616,259522560,185020416
3081677,73724616,259522560,185020416
3082677,73724616,259522560,185020416
3083677,73724616,259522560,185020416
3084677,73724616,259522560,185020416
3085677,73724616,259522560,185020416
3086678,73724616,259522560,185020416
3087698,73724616,259522560,185020416
3088699,73724616,259522560,185020416
3089699,73724616,259522560,185020416
3090699,73724616,259522560,185020416
3091699,73724616,259522560,185020416
3092703,73724616,259522560,185020416
3093703,73724616,259522560,185020416
3094703,73724616,259522560,185020416
3095703,73724616,259522560,185020416
3096706,73724616,259522560,185020416
3097707,73724616,259522560,185020416
3098707,73724616,259522560,185020416
3099709,73724616,259522560,185020416
3100709,73724616,259522560,185020416
3101709,73724616,259522560,185020416
3102709,73724616,259522560,185020416
3103709,73724616,259522560,185020416
3104709,73724616,259522560,185020416
3105709,73724616,259522560,185020416
3106709,73724616,259522560,185020416
3107711,73724616,259522560,185020416
3108711,73724616,259522560,185020416
3109718,73724616,259522560,185020416
3110726,73724616,259522560,185020416
3111730,73724616,259522560,185020416
3112730,73724616,259522560,185020416
3113732,73724616,259522560,185020416
3114732,73724616,259522560,185020416
3115732,73724616,259522560,185020416
3116732,73724616,259522560,185020416
3117732,73724616,259522560,185020416
3118732,73724616,259522560,185020416
3119732,73724616,259522560,185020416
3120732,73724616,259522560,185020416
3121732,73724616,259522560,185020416
3122732,73724616,259522560,185020416
3123736,73724616,259522560,185020416
3124736,73724616,259522560,185020416
3125736,73724616,259522560,185020416
3126736,73724616,259522560,185020416
3127745,73724616,259522560,185020416
3128745,73724616,259522560,185020416
3129745,73724616,259522560,185020416
3130745,73724616,259522560,185020416
3131745,73724616,259522560,185020416
3132745,73724616,259522560,185020416
3133748,73724616,259522560,185020416
3134748,73724616,259522560,185020416
3135779,73724616,259522560,185020416
3136938,73724616,259522560,185020416
3138108,73724616,259522560,185020416
3139119,73724616,259522560,185020416
3140119,73724616,259522560,185020416
3141124,73682440,259522560,185020416
3142124,73682440,259522560,185020416
3143124,72752728,259522560,185020416
3144124,72752728,259522560,185020416
3145124,72752728,259522560,185020416
3146124,72752728,259522560,185020416
3147124,72752728,259522560,185020416
3148124,72752728,259522560,185020416
3149124,72752728,259522560,185020416
3150126,72752728,259522560,185020416
3151126,72752728,259522560,185020416
3152126,72752728,259522560,185020416
3153129,72752728,259522560,185020416
3154129,72752728,259522560,185020416
3155129,72752728,259522560,185020416
3156129,72752728,259522560,185020416
3157129,72752728,259522560,185020416
3158129,72752728,259522560,185020416
3159129,72752728,259522560,185020416
3160129,72752728,259522560,185020416
3161129,72752728,259522560,185020416
3162129,72752728,259522560,185020416
3163129,72752728,259522560,185020416
3164149,72752728,259522560,185020416
3165149,72752728,259522560,185020416
3166149,72752728,259522560,185020416
3167149,72752728,259522560,185020416
3168156,72752728,259522560,185020416
3169158,72752728,259522560,185020416
3170158,72752728,259522560,185020416
3171158,72752728,259522560,185020416
3172158,72752728,259522560,185020416
3173158,72752728,259522560,185020416
3174158,72752728,259522560,185020416
3175158,72752728,259522560,185020416
3176163,72752728,259522560,185020416
3177163,72752728,259522560,185020416
3178163,72752728,259522560,185020416
3179163,72752728,259522560,185020416
3180163,72752728,259522560,185020416
3181163,72752728,259522560,185020416
3182214,72752728,259522560,185020416
3183214,72752728,259522560,185020416
3184214,72752728,259522560,185020416
3185214,72752728,259522560,185020416
3186214,72752728,259522560,185020416
3187214,72752728,259522560,185020416
3188218,72752728,259522560,185020416
3189274,72752728,259522560,185020416
3190279,72752728,259522560,185020416
3191279,72752728,259522560,185020416
3192279,72752728,259522560,185020416
3193279,72752728,259522560,185020416
3194279,72752728,259522560,185020416
3195279,72752728,259522560,185020416
3196279,72752728,259522560,185020416
3197279,72752728,259522560,185020416
3198283,72752728,259522560,185020416
3199283,72752728,259522560,185020416
3200283,72752728,259522560,185020416
3201284,72752728,259522560,185020416
3202298,72752728,259522560,185020416
3203305,72752728,259522560,185020416
3204465,72752728,259522560,185020416
3205465,72752728,259522560,185020416
3206465,72752728,259522560,185020416
3207468,72752728,259522560,185020416
3208468,72752728,259522560,185020416
3209468,72752728,259522560,185020416
3210468,72752728,259522560,185020416
3211468,72752728,259522560,185020416
3212468,72752728,259522560,185020416
3213951,72752728,259522560,185020416
3215205,72752728,259522560,185020416
3216205,72752728,259522560,185020416
3217205,72752728,259522560,185020416
3218205,72752728,259522560,185020416
3219205,72752728,259522560,185020416
3220205,72710552,259522560,185020416
3221205,72710552,259522560,185020416
3222205,72710552,259522560,185020416
3223216,72710552,259522560,185020416
3224216,72710552,259522560,185020416
3225216,72710552,259522560,185020416
3226216,72710552,259522560,185020416
3227216,72710552,259522560,185020416
3228216,72710552,259522560,185020416
3229216,72710552,259522560,185020416
3230216,72710552,259522560,185020416
3231216,72710552,259522560,185020416
3232216,72710552,259522560,185020416
3233216,72710552,259522560,185020416
3234216,72710552,259522560,185020416
3235216,72710552,259522560,185020416
3236216,72710552,259522560,185020416
3237216,72710552,259522560,185020416
3238216,72710552,259522560,185020416
3239216,72710552,259522560,185020416
3240216,72710552,259522560,185020416
3241216,72710552,259522560,185020416
3242217,72710552,259522560,185020416
3243217,72710552,259522560,185020416
3244219,72710552,259522560,185020416
3245221,72710552,259522560,185020416
3246221,72710552,259522560,185020416
3247221,72710552,259522560,185020416
3248221,72710552,259522560,185020416
3249328,72710552,259522560,185020416
3250328,72710552,259522560,185020416
3251353,72710552,259522560,185020416
3252354,72710552,259522560,185020416
3253354,72710552,259522560,185020416
3254359,72710552,259522560,185020416
3255359,72710552,259522560,185020416
3256359,72710552,259522560,185020416
3257368,72710552,259522560,185020416
3258370,72710552,259522560,185020416
3259370,72710552,259522560,185020416
3260370,72710552,259522560,185020416
3261370,72710552,259522560,185020416
3262370,72710552,259522560,185020416
3263370,72710552,259522560,185020416
3264370,72710552,259522560,185020416
3265370,72710552,259522560,185020416
3266383,72710552,259522560,185020416
3267385,72710552,259522560,185020416
3268464,72710552,259522560,185020416
3269635,72710552,259522560,185020416
3270815,72710552,259522560,185020416
3271815,72710552,259522560,185020416
3272815,72710552,259522560,185020416
3273816,72710552,259522560,185020416
3274817,72710552,259522560,185020416
3275817,72710552,259522560,185020416
3276817,72710552,259522560,185020416
3277817,72710552,259522560,185020416
3278819,72710552,259522560,185020416
3279819,72710552,259522560,185020416
3280819,72710552,259522560,185020416
3281819,72710552,259522560,185020416
3282819,72710552,259522560,185020416
3283819,72710552,259522560,185020416
3284828,72710552,259522560,185020416
3285831,72710552,259522560,185020416
3286837,72710552,259522560,185020416
3287837,72710552,259522560,185020416
3288837,72710552,259522560,185020416
3289837,72710552,259522560,185020416
3290837,72710552,259522560,185020416
3291837,72710552,259522560,185020416
3292841,72710552,259522560,185020416
3293841,72710552,259522560,185020416
3294842,72710552,259522560,185020416
3295842,72710552,259522560,185020416
3296843,72710552,259522560,185020416
3297851,72668376,259522560,185020416
3298851,72668376,259522560,185020416
3299851,72668376,259522560,185020416
3300851,72668376,259522560,185020416
3301851,72668376,259522560,185020416
3302859,72668376,259522560,185020416
3303859,72668376,259522560,185020416
3304876,72668376,259522560,185020416
3305877,72668376,259522560,185020416
3306877,72668376,259522560,185020416
3307885,72668376,259522560,185020416
3308885,72668376,259522560,185020416
3309885,72668376,259522560,185020416
3310885,72668376,259522560,185020416
3311885,72668376,259522560,185020416
3312885,72668376,259522560,185020416
3313885,72668376,259522560,185020416
3314885,72668376,259522560,185020416
3315885,72668376,259522560,185020416
3316885,72668376,259522560,185020416
3317885,72668376,259522560,185020416
3318885,72668376,259522560,185020416
3319885,72668376,259522560,185020416
3320885,72668376,259522560,185020416
3321890,72668376,259522560,185020416
3322896,72668376,259522560,185020416
3323896,72668376,259522560,185020416
3324936,72668376,259522560,185020416
3325936,72668376,259522560,185020416
3326936,72668376,259522560,185020416
3327941,72668376,259522560,185020416
3328941,72668376,259522560,185020416
3329941,72668376,259522560,185020416
3330941,72668376,259522560,185020416
3331941,72668376,259522560,185020416
3332958,72668376,259522560,185020416
3333958,72668376,259522560,185020416
3334958,72668376,259522560,185020416
3335981,72668376,259522560,185020416
3337144,72668376,259522560,185020416
3338155,72668376,259522560,185020416
3339155,72668376,259522560,185020416
3340155,72668376,259522560,185020416
3341155,72668376,259522560,185020416
3342155,72668376,259522560,185020416
3343155,72668376,259522560,185020416
3344155,72668376,259522560,185020416
3345155,72668376,259522560,185020416
3346155,72668376,259522560,185020416
3347155,72668376,259522560,185020416
3348155,72668376,259522560,185020416
3349155,72668376,259522560,185020416
3350155,72668376,259522560,185020416
3351155,72668376,259522560,185020416
3352155,72668376,259522560,185020416
3353155,72668376,259522560,185020416
3354155,72668376,259522560,185020416
3355155,72668376,259522560,185020416
3356155,72668376,259522560,185020416
3357158,72668376,259522560,185020416
3358165,72668376,259522560,185020416
3359166,72668376,259522560,185020416
3360166,72668376,259522560,185020416
3361166,72668376,259522560,185020416
3362168,72668376,259522560,185020416
3363168,72668376,259522560,185020416
3364168,72668376,259522560,185020416
3365168,72668376,259522560,185020416
3366168,72668376,259522560,185020416
3367168,72668376,259522560,185020416
3368168,72668376,259522560,185020416
3369342,72668376,259522560,185020416
3370342,72668376,259522560,185020416
3371342,72668376,259522560,185020416
3372342,72668376,259522560,185020416
3373342,72668376,259522560,185020416
3374342,72668376,259522560,185020416
3375342,72626200,259522560,185020416
3376342,72626200,259522560,185020416
3377344,72626200,259522560,185020416
3378344,72626200,259522560,185020416
3379344,72626200,259522560,185020416
3380344,72626200,259522560,185020416
3381344,72626200,259522560,185020416
3382344,72626200,259522560,185020416
3383344,72626200,259522560,185020416
3384349,72626200,259522560,185020416
3385349,72626200,259522560,185020416
3386349,72626200,259522560,185020416
3387349,72626200,259522560,185020416
3388349,72626200,259522560,185020416
3389349,72626200,259522560,185020416
3390349,72626200,259522560,185020416
3391349,72626200,259522560,185020416
